,Age,WorkClass,Fnlwgt,Education,Education_num,Marital_staus,Occupation,Relationship,Race,Capital_gain,Capital_loss,Hours_per_week,Native_country,Income_ >50K,Sex_ Male
419,17,6,15677,11,8,0,13,4,4,0,0,39,38,0,0
420,3,3,2052,15,9,2,11,0,4,0,0,29,38,0,1
421,0,3,9942,1,6,4,5,3,4,26,0,17,38,0,1
422,15,6,3360,9,12,2,3,5,4,0,0,39,38,1,0
423,12,3,11457,11,8,0,4,1,4,0,0,39,38,0,1
424,16,3,14957,0,5,4,2,4,4,0,0,34,38,0,0
425,8,3,6553,11,8,2,13,0,4,0,0,59,38,0,1
426,19,0,16414,12,13,4,9,1,4,0,15,39,38,0,1
427,6,3,13186,11,8,4,5,1,4,0,0,69,5,0,1
428,46,4,14544,11,8,2,3,0,4,0,0,39,38,1,1
429,30,1,17812,12,13,2,9,0,4,0,0,39,38,0,1
430,63,3,4504,11,8,6,7,1,4,0,0,23,38,0,1
431,0,3,12989,1,6,4,7,3,4,0,0,39,38,0,1
432,23,5,13129,9,12,3,9,1,4,25,0,39,38,0,0
433,13,3,364,7,11,2,7,5,4,0,0,24,38,1,0
434,10,3,5239,15,9,4,2,3,1,0,51,39,29,0,1
435,16,3,13510,12,13,2,9,0,4,0,0,49,38,1,1
436,17,1,17713,11,8,4,4,1,2,3,0,59,38,0,1
437,17,1,5303,15,9,4,10,1,4,0,0,39,38,0,0
438,6,3,2831,15,9,2,0,0,4,0,0,39,38,0,1
439,25,1,19402,15,9,2,0,5,4,0,0,39,38,0,0
440,12,3,20005,9,12,4,9,1,4,0,0,39,38,0,1
441,28,3,1325,11,8,0,0,1,4,0,0,27,38,0,0
442,7,0,11760,11,8,4,1,3,4,0,0,39,38,0,1
443,27,3,5267,15,9,2,9,0,4,0,0,39,38,1,1
444,10,3,20699,6,4,4,2,2,4,0,0,39,25,0,1
445,3,3,18179,15,9,4,11,1,4,0,0,34,38,0,1
446,27,3,17916,11,8,6,3,4,2,0,0,39,38,0,0
447,34,3,1866,11,8,2,2,0,0,0,0,39,38,0,1
448,3,3,7486,11,8,2,6,0,4,0,0,39,38,0,1
449,0,3,16611,1,6,4,7,3,4,0,0,4,38,0,0
450,2,3,13351,11,8,4,6,3,2,0,0,39,38,0,0
451,28,4,12433,15,9,2,2,0,4,0,0,54,38,1,1
452,43,3,15940,11,8,2,2,0,4,0,0,39,38,1,1
453,25,3,12464,7,11,2,3,0,2,0,0,39,38,1,1
454,27,5,15347,11,8,2,11,5,4,0,0,39,38,1,0
455,23,3,2469,8,10,2,6,0,1,0,0,39,38,1,1
456,13,3,10545,11,8,2,3,5,4,0,0,39,38,0,0
457,21,3,19740,15,9,2,13,0,2,0,0,49,38,0,1
458,6,3,1721,11,8,2,13,0,4,0,0,59,38,0,1
459,15,3,5191,15,9,2,7,0,4,0,0,39,38,0,1
460,27,3,5267,7,11,4,4,3,4,0,0,39,38,0,1
461,37,1,17858,11,8,2,13,0,2,0,0,39,38,0,1
462,15,3,6491,9,12,2,9,0,4,0,0,49,38,0,1
463,33,3,12031,3,1,3,2,4,4,0,0,39,38,0,1
464,7,3,9441,9,12,4,12,1,4,0,0,19,38,0,0
465,20,3,6098,11,8,2,0,5,4,0,0,59,38,0,0
466,35,3,818,11,8,0,13,4,4,0,0,39,38,0,1
467,21,3,685,15,9,2,13,0,4,0,0,39,38,0,1
468,32,3,11952,12,13,2,3,0,4,0,50,44,38,1,1
469,13,3,5464,9,12,2,12,5,4,0,0,15,38,1,0
470,43,3,12935,15,9,4,9,4,4,0,0,39,38,1,1
471,5,3,6979,15,9,4,7,3,4,0,0,39,38,0,1
472,18,3,17720,11,8,4,2,1,4,0,0,39,38,0,1
473,13,3,18363,11,8,4,13,1,4,0,0,59,38,0,1
474,50,3,1492,8,10,0,7,1,4,0,0,23,38,0,0
475,29,3,17469,9,12,4,2,1,4,0,0,39,38,0,0
476,0,3,13801,6,4,4,7,1,4,0,0,5,38,0,1
477,5,3,17562,15,9,4,5,3,4,0,0,29,38,0,1
478,10,3,8616,0,5,4,7,1,4,0,0,39,38,0,1
479,6,3,12501,11,8,4,7,4,4,0,0,34,38,0,0
480,16,3,4844,7,11,2,2,0,4,0,0,44,31,0,1
481,26,5,9508,15,9,2,2,0,4,0,0,19,38,0,1
482,11,6,2365,9,12,4,9,1,4,0,0,19,38,0,1
483,24,3,12055,11,8,3,2,4,4,0,0,39,38,0,0
484,35,3,17166,2,7,4,7,2,2,3,0,39,38,0,1
485,8,3,11608,15,9,3,0,3,2,0,0,19,38,0,0
486,46,3,20627,3,1,2,7,0,4,0,0,34,38,0,1
487,42,1,17789,11,8,2,13,0,4,0,0,44,38,0,1
488,28,1,8897,9,12,0,9,4,4,0,0,39,38,0,0
489,21,3,3310,9,12,2,11,0,4,108,0,59,38,1,1
490,23,3,19649,11,8,4,7,1,4,0,0,34,38,0,0
491,29,0,20147,11,8,0,0,1,4,0,0,39,38,0,1
492,18,3,545,7,11,4,3,1,4,0,0,59,38,0,0
493,17,3,11309,11,8,0,9,4,4,0,0,24,38,0,0
494,16,3,10321,9,12,4,2,3,4,0,0,19,38,0,1
495,24,3,19506,11,8,0,0,4,4,0,0,35,38,0,0
496,3,3,16770,15,9,4,6,3,4,0,0,39,38,0,1
497,6,3,20649,4,2,4,7,3,4,0,0,39,7,0,1
498,9,3,2140,15,9,4,9,1,4,0,0,34,38,0,0
499,55,3,18349,11,8,2,7,0,4,0,0,19,38,0,1
500,6,1,18993,11,8,4,4,1,4,0,0,39,30,0,1
501,45,1,5046,11,8,2,13,0,4,0,0,39,38,0,1
502,35,3,1466,15,9,2,0,0,4,0,0,39,38,0,1
503,41,3,10602,15,9,0,7,4,4,0,0,41,9,0,0
504,8,3,10611,9,12,4,11,1,4,0,0,39,38,0,0
505,7,3,20439,9,12,4,3,1,2,0,0,39,38,0,1
506,2,3,16168,15,9,4,10,3,4,0,0,7,38,0,1
507,26,3,4873,15,9,2,3,0,4,0,0,39,38,0,1
508,30,1,21427,11,8,5,0,4,2,0,0,39,38,0,0
509,22,3,3358,11,8,0,7,4,4,0,0,39,38,0,0
510,32,3,7133,8,10,3,5,4,4,0,14,41,38,0,1
511,36,3,16268,4,2,6,7,4,2,0,0,29,38,0,0
512,15,3,909,8,10,4,2,1,4,0,0,44,38,0,1
513,17,3,19321,15,9,2,9,0,4,0,0,49,38,1,1
514,11,3,11564,11,8,0,2,1,4,0,0,44,38,0,1
515,40,3,14538,8,10,6,7,4,4,0,0,37,38,0,0
516,8,3,16957,15,9,4,0,1,0,0,0,19,38,0,0
517,3,3,14011,15,9,4,7,3,4,0,0,23,38,0,1
518,4,3,13139,15,9,4,7,4,4,0,0,34,38,0,0
519,17,3,4532,9,12,2,9,0,4,0,0,49,38,1,1
520,21,4,3794,9,12,2,3,0,4,108,0,76,38,1,1
521,33,3,12320,11,8,2,3,0,4,94,0,49,38,1,1
522,7,1,16100,15,9,0,5,1,2,0,0,49,38,0,1
523,20,1,11174,15,9,2,12,0,4,0,0,44,38,1,1
524,27,3,10299,15,9,0,6,4,4,0,0,57,38,1,1
525,11,3,3061,15,9,2,11,5,4,0,0,39,38,0,0
526,25,3,14482,9,12,2,3,0,4,0,0,39,38,1,1
527,57,3,3800,15,9,0,0,1,4,0,0,8,38,0,0
528,21,5,11680,11,8,2,2,0,4,0,0,49,38,0,1
529,27,5,13001,12,13,2,9,0,4,0,0,39,38,0,1
530,27,3,4641,1,6,0,6,4,3,0,0,45,32,0,0
531,9,3,4577,11,8,4,6,1,4,0,0,39,38,0,1
532,19,3,12419,11,8,2,7,0,2,0,0,39,38,0,1
533,24,3,4004,7,11,2,3,5,4,0,0,49,38,1,0
534,50,3,15148,14,14,2,9,0,4,111,0,47,38,1,1
535,22,1,13468,2,7,2,12,0,4,0,0,49,38,0,1
536,40,3,11747,3,1,6,8,1,2,0,0,29,38,0,0
537,12,3,4054,8,10,5,2,1,4,0,0,39,38,0,1
538,14,4,1138,9,12,4,4,1,4,0,0,44,38,0,0
539,17,3,11640,11,8,4,7,4,2,0,0,39,38,0,0
540,27,3,13682,15,9,2,13,0,4,0,0,39,38,0,1
541,12,3,6598,10,15,4,9,3,4,0,0,39,38,0,1
542,13,3,15533,15,9,4,5,4,4,0,0,39,38,0,0
543,10,3,8853,11,8,4,13,1,4,0,0,39,38,0,1
544,10,3,12927,15,9,2,11,0,4,0,0,49,38,0,1
545,15,3,2978,11,8,4,5,1,4,0,0,44,38,0,0
546,41,3,1600,0,5,2,7,5,4,0,0,7,38,0,0
547,18,1,15247,15,9,2,10,0,4,0,0,39,38,0,1
548,4,3,16639,11,8,4,5,3,4,0,0,35,38,0,1
549,11,3,11047,15,9,4,2,4,4,0,0,39,38,0,1
550,29,5,15974,15,9,0,3,1,4,0,0,49,38,0,1
551,19,5,216,11,8,5,7,4,4,0,0,39,38,0,0
552,55,3,13246,1,6,6,0,4,4,0,0,39,38,0,0
553,18,3,14995,11,8,2,6,5,2,0,0,39,38,0,0
554,16,0,18849,8,10,0,2,4,2,0,0,39,38,1,0
555,52,3,6725,1,6,4,6,1,4,0,0,39,38,0,0
556,18,3,1749,11,8,2,6,0,4,0,0,39,38,0,1
557,14,3,18946,11,8,5,0,4,4,0,0,19,38,0,0
558,17,3,7617,11,8,2,12,5,4,0,0,31,38,0,0
559,13,3,7929,1,6,2,7,0,4,0,0,39,25,0,1
560,11,3,5042,9,12,4,13,1,4,0,0,54,38,0,1
561,37,3,13887,9,12,2,11,0,4,0,0,34,38,1,1
562,30,3,16827,15,9,2,9,0,4,0,0,49,38,1,1
563,7,3,2902,11,8,4,5,4,2,0,0,39,38,0,0
564,35,5,19223,9,12,2,9,0,4,0,0,59,38,1,1
565,3,3,230,11,8,4,5,3,0,0,0,47,38,0,1
566,26,4,11461,12,13,2,3,0,4,77,0,44,38,0,1
567,28,3,20973,5,3,5,7,4,4,0,0,39,25,0,0
568,12,5,4756,11,8,5,2,1,4,0,0,34,38,0,1
569,30,3,3134,12,13,0,3,4,4,0,0,41,38,0,1
570,7,3,19813,11,8,4,2,3,4,0,0,39,38,0,1
571,34,3,3535,11,8,2,9,0,4,0,0,39,38,0,1
572,0,3,15812,1,6,4,11,3,4,0,0,11,38,0,1
573,20,3,61,8,10,2,2,0,4,0,50,39,38,1,1
574,10,3,8364,10,15,4,9,1,4,0,0,68,38,0,0
575,12,3,19713,9,12,2,3,5,4,0,0,39,38,1,1
576,1,3,9004,2,7,4,7,3,4,0,0,24,38,0,1
577,19,5,308,7,11,0,11,4,4,0,0,34,38,0,0
578,41,1,17661,9,12,4,9,1,4,0,0,39,38,0,0
579,9,5,3096,15,9,2,2,0,4,0,0,44,38,0,1
580,48,3,12267,15,9,2,7,0,4,0,0,29,38,1,1
581,40,3,2356,11,8,2,11,0,4,0,0,39,38,1,1
582,42,3,12706,11,8,2,2,0,4,0,0,39,38,0,1
583,10,3,10671,11,8,2,6,0,4,0,0,39,38,0,1
584,14,5,19434,9,12,4,12,1,4,0,0,39,38,0,1
585,4,3,12483,15,9,4,11,3,4,0,0,23,38,0,0
586,12,3,720,15,9,4,0,1,4,0,0,59,38,0,1
587,1,3,8255,1,6,4,7,3,4,0,0,39,38,0,1
588,35,3,159,0,5,2,2,0,4,0,46,46,38,1,1
589,40,4,4191,9,12,0,9,1,4,0,0,76,38,0,1
590,25,3,6804,11,8,2,7,0,4,0,0,39,38,0,1
591,38,3,4288,11,8,2,7,5,1,0,0,39,38,0,0
592,43,3,1041,5,3,4,13,1,4,0,0,47,38,1,1
593,14,3,9273,9,12,2,9,0,4,94,0,39,1,1,1
594,6,3,5390,9,12,4,0,3,4,0,0,39,38,0,0
595,10,3,16963,11,8,4,11,3,4,0,0,39,38,0,1
596,6,3,3830,15,9,4,7,4,0,0,0,24,38,0,0
597,25,5,13988,14,14,2,9,0,4,0,47,49,38,1,1
598,8,3,12770,15,9,4,12,1,4,25,0,39,38,0,1
599,32,3,6744,9,12,4,9,1,4,0,0,44,38,0,0
600,15,3,15649,9,12,4,12,1,4,0,0,39,38,0,1
601,2,3,14204,15,9,4,0,3,4,0,0,27,38,0,1
602,43,3,1585,5,3,0,7,1,4,0,0,39,38,0,0
603,25,1,10024,6,4,2,7,0,4,0,0,39,38,0,1
604,18,5,12124,7,11,4,4,1,4,0,0,39,38,0,1
605,31,3,1312,11,8,4,0,4,2,0,0,36,38,0,0
606,34,3,20752,12,13,2,2,0,4,0,0,39,38,1,1
607,12,3,10774,11,8,4,2,1,0,0,0,39,38,0,1
608,19,1,19387,11,8,5,3,1,2,0,0,39,38,0,1
609,0,3,9392,0,5,4,7,3,4,0,0,20,38,0,0
610,35,3,12820,12,13,0,9,1,4,90,0,59,38,0,0
611,7,3,16058,11,8,4,2,1,4,0,0,39,38,0,1
612,7,3,16181,11,8,2,5,0,4,0,0,49,38,0,1
613,9,1,13489,9,12,4,9,3,4,6,0,39,38,0,1
614,10,3,4687,9,12,4,7,3,4,0,0,19,38,0,0
615,22,3,13464,11,8,4,5,3,4,0,0,59,38,0,1
616,13,3,20100,11,8,2,13,0,2,0,0,44,38,0,1
617,33,5,5049,11,8,2,3,0,4,0,0,31,38,0,1
618,35,4,1569,9,12,2,11,0,4,0,0,54,38,0,1
619,29,3,4058,14,14,2,9,0,4,108,0,44,38,1,1
620,6,3,11693,9,12,4,11,3,4,0,0,19,38,0,0
621,28,3,21161,1,6,6,7,1,2,0,0,19,38,0,0
622,48,3,4642,6,4,6,8,4,2,0,0,23,38,0,0
623,12,3,734,8,10,2,13,0,4,0,0,54,38,0,1
624,30,3,15762,6,4,3,5,4,4,0,0,39,7,0,1
625,13,3,5911,11,8,4,4,3,2,0,0,59,38,0,1
626,17,3,8031,11,8,2,11,0,4,0,0,44,38,1,1
627,21,5,16982,11,8,2,11,0,4,0,0,63,38,0,1
628,16,3,13257,15,9,2,3,0,4,0,0,39,38,1,1
629,32,3,17011,9,12,2,11,0,4,0,0,25,38,1,1
630,30,5,8952,15,9,4,7,4,2,0,0,39,38,0,0
631,32,1,5625,0,5,5,7,4,2,0,0,39,38,0,0
632,26,3,8080,15,9,2,2,0,4,108,0,59,38,1,1
633,13,3,4166,9,12,2,0,5,2,0,0,39,38,1,0
634,41,5,827,11,8,2,2,0,4,0,0,59,38,0,1
635,2,3,16762,11,8,4,7,3,4,0,0,13,38,0,0
636,4,3,14797,9,12,4,5,1,4,0,0,39,38,0,1
637,16,3,10029,9,12,2,3,0,4,108,0,59,38,1,1
638,30,4,16091,4,2,2,13,0,4,0,0,49,4,0,1
639,35,5,17880,10,15,2,9,0,4,0,0,59,38,1,1
640,9,3,2583,11,8,0,2,1,4,0,0,54,38,0,1
641,43,3,12667,11,8,2,2,0,4,0,0,39,38,0,1
642,4,3,8598,15,9,4,5,3,4,0,0,39,38,0,1
643,19,3,11476,15,9,2,11,0,4,79,0,49,38,1,1
644,14,3,1812,15,9,2,2,0,4,0,0,44,38,0,1
645,33,4,12218,10,15,5,9,1,4,0,0,39,38,1,1
646,14,1,20636,11,8,0,0,4,4,0,0,39,38,0,0
647,54,3,2708,11,8,2,2,0,4,0,0,14,38,0,1
648,41,3,8396,11,8,2,7,0,4,0,0,49,38,0,1
649,13,6,9373,9,12,2,12,0,4,0,0,39,38,1,1
650,3,3,6403,15,9,4,7,3,4,0,0,19,38,0,1
651,7,3,21456,11,8,4,3,2,4,67,0,49,38,0,1
652,18,3,17984,10,15,2,9,0,1,0,0,39,35,1,1
653,21,6,7277,15,9,5,3,1,4,0,0,44,38,0,0
654,10,3,17837,11,8,4,6,3,4,0,0,31,38,0,0
655,12,6,2423,15,9,4,0,4,1,0,0,39,29,0,0
656,53,3,9154,6,4,6,7,4,4,8,0,14,38,0,0
657,17,3,4419,11,8,2,2,0,4,0,0,44,38,0,1
658,27,3,14350,5,3,2,2,0,4,0,0,34,38,0,1
659,26,3,9883,11,8,2,6,0,4,0,0,39,38,1,1
660,27,5,19255,2,7,2,5,0,2,0,0,39,38,1,1
661,18,3,16710,12,13,4,11,1,4,0,0,59,38,0,1
662,10,3,4854,15,9,4,9,1,4,0,0,39,38,0,1
663,26,1,12123,12,13,4,9,1,4,0,0,37,38,0,1
664,3,3,2822,15,9,4,11,1,4,0,0,24,38,0,0
665,25,3,19442,7,11,0,9,4,4,97,0,39,38,1,0
666,10,6,16157,15,9,2,13,0,4,54,0,39,38,0,1
667,25,3,16021,11,8,2,2,0,2,0,0,39,38,1,1
668,3,3,5095,1,6,3,7,3,1,0,40,39,34,0,0
669,7,3,9634,6,4,4,6,1,4,0,34,39,38,0,1
670,31,0,4737,15,9,0,3,1,4,0,0,39,38,0,1
671,0,3,2777,1,6,4,7,3,4,0,0,19,38,0,0
672,0,5,20090,1,6,4,4,3,4,0,0,9,38,0,1
673,16,3,10781,9,12,2,3,0,4,0,0,39,38,1,1
674,33,4,14356,11,8,2,11,0,4,0,0,49,38,1,1
675,5,3,15710,11,8,4,11,3,4,39,0,39,38,0,0
676,0,3,4091,2,7,4,7,3,4,0,0,15,38,0,1
677,15,3,14802,15,9,2,0,0,4,0,0,39,25,0,1
678,14,3,6008,11,8,4,2,1,4,0,0,44,38,0,1
679,41,5,13117,11,8,6,3,1,4,0,0,49,38,0,1
680,12,1,3372,11,8,4,10,3,4,0,0,47,38,0,1
681,20,3,8614,8,10,2,2,0,4,0,0,39,31,1,1
682,17,5,11665,11,8,2,2,0,4,0,0,39,38,1,1
683,6,1,20954,15,9,5,3,4,2,0,0,39,38,0,1
684,1,6,1964,1,6,4,0,3,4,0,0,4,38,0,0
685,17,3,6753,11,8,0,3,1,4,0,0,39,38,0,0
686,49,3,7711,5,3,4,7,1,4,0,0,3,38,0,1
687,28,1,3095,9,12,2,9,5,4,0,0,54,38,0,0
688,24,3,12198,12,13,4,3,1,4,0,0,34,5,0,1
689,9,3,9153,11,8,4,7,2,4,0,0,29,38,0,1
690,37,1,4952,15,9,2,4,0,4,0,0,39,38,0,1
691,7,3,6993,15,9,4,6,3,2,0,0,44,38,0,0
692,25,3,16754,15,9,2,9,0,4,0,0,49,38,0,1
693,3,3,18758,15,9,4,9,3,4,0,0,19,38,0,1
694,6,6,19261,9,12,4,12,1,4,0,0,19,38,0,0
695,8,3,12983,7,11,4,7,2,4,0,0,44,38,0,1
696,18,3,13083,12,13,4,9,1,4,0,0,59,38,1,1
697,14,3,5479,12,13,2,12,0,4,0,47,39,38,1,1
698,13,3,11587,9,12,4,9,3,4,0,0,39,30,0,0
699,2,3,21219,11,8,4,11,3,4,0,0,19,38,0,0
700,19,1,4773,9,12,4,9,1,4,0,0,49,38,0,1
701,14,3,15860,9,12,6,11,4,4,0,14,39,4,0,0
702,4,3,8854,15,9,4,5,3,4,0,0,29,38,0,1
703,14,5,2778,15,9,2,2,0,4,0,0,39,38,0,1
704,29,3,18087,10,15,0,9,4,4,114,0,64,38,1,0
705,27,3,2096,9,12,0,3,3,4,0,0,49,38,1,0
706,23,3,14988,2,7,2,7,0,2,0,0,39,22,0,1
707,28,3,15799,15,9,4,11,1,2,0,0,39,38,0,1
708,43,3,10271,11,8,2,2,0,4,0,0,34,38,0,1
709,1,3,13485,1,6,4,7,2,4,0,0,24,38,0,1
710,11,3,18115,9,12,2,9,0,4,0,0,39,38,0,1
711,19,3,2370,15,9,0,0,4,2,0,0,39,38,0,0
712,19,3,17168,9,12,5,9,1,4,0,0,39,38,0,1
713,23,3,7373,8,10,2,12,0,4,68,0,39,38,0,1
714,19,1,20357,9,12,0,0,4,4,0,0,34,15,0,0
715,14,3,18093,11,8,5,7,4,2,0,0,39,38,0,0
716,16,3,12102,11,8,2,6,0,4,0,0,39,38,0,1
717,2,6,20295,11,8,4,12,3,4,0,0,39,38,0,0
718,5,3,13996,15,9,4,11,3,4,0,0,14,38,0,0
719,17,3,14230,9,12,2,3,0,4,0,0,44,38,1,1
720,16,3,10781,11,8,4,7,1,4,0,0,39,38,0,1
721,24,3,6028,11,8,2,2,0,4,0,55,59,38,0,1
722,12,3,17146,9,12,4,9,1,4,71,0,39,38,0,1
723,33,1,1544,11,8,2,3,0,4,0,0,41,38,1,1
724,25,3,8692,9,12,2,3,0,4,91,0,44,38,1,1
725,26,3,10305,9,12,4,9,1,4,0,0,39,38,1,1
726,27,3,4830,11,8,2,11,5,4,0,0,39,38,0,0
727,3,3,18210,15,9,4,7,1,4,0,0,19,38,0,0
728,14,3,14598,11,8,2,7,0,4,0,0,39,25,0,1
729,48,5,5452,1,6,2,3,0,4,98,0,58,38,1,1
730,6,3,19757,15,9,4,7,1,4,0,0,23,38,0,0
731,38,3,9730,15,9,0,0,1,1,0,0,39,38,0,0
732,9,3,10669,8,10,2,0,0,4,0,74,44,38,0,1
733,8,3,19186,8,10,4,7,3,4,0,0,14,38,0,0
734,28,3,1577,15,9,2,7,5,2,0,0,39,38,0,0
735,18,3,15348,15,9,2,2,0,4,34,0,39,38,0,1
736,19,3,6424,15,9,4,11,1,2,0,0,35,38,0,0
737,26,6,16693,9,12,2,9,0,4,0,0,49,38,0,1
738,39,3,8208,11,8,6,7,4,2,3,0,19,38,0,0
739,25,3,17503,9,12,2,12,0,4,0,0,39,38,1,1
740,2,3,11915,15,9,4,7,2,4,0,0,24,38,0,0
741,38,5,12829,11,8,2,13,0,4,0,0,69,38,0,1
742,25,3,7848,12,13,4,3,1,4,105,0,49,38,1,0
743,9,3,4935,8,10,4,12,3,4,0,0,39,38,0,1
744,0,3,18764,2,7,4,5,3,4,0,0,19,38,0,1
745,25,1,6069,9,12,2,9,5,4,0,0,39,38,1,0
746,38,3,12447,11,8,2,13,0,4,94,0,39,38,1,1
747,15,3,16990,15,9,4,0,3,2,0,0,39,38,0,0
748,12,3,16955,1,6,4,2,3,2,0,0,39,13,0,1
749,29,6,11993,9,12,2,9,0,4,0,0,36,38,0,1
750,12,6,19852,9,12,2,3,0,4,94,0,39,38,1,1
751,5,3,14620,9,12,4,9,4,4,0,0,19,38,0,1
752,41,5,3137,0,5,2,2,0,4,0,0,39,38,0,1
753,6,3,7379,11,8,4,13,4,4,0,0,49,38,0,1
754,22,3,1424,11,8,4,5,1,4,0,0,39,38,0,1
755,10,3,513,8,10,4,2,3,4,0,0,37,38,0,1
756,37,3,17748,11,8,2,13,0,4,0,0,39,38,1,1
757,16,1,5594,9,12,4,9,1,4,0,0,44,38,0,0
758,29,0,9156,11,8,2,0,5,4,0,0,39,38,1,0
759,20,3,4143,11,8,4,4,1,2,0,0,39,38,0,1
760,19,3,3978,11,8,4,7,1,4,0,0,17,38,0,0
761,42,1,20851,11,8,2,0,5,4,0,0,37,38,1,0
762,17,1,5542,11,8,0,10,4,4,0,0,39,31,0,1
763,36,4,6210,10,15,2,3,0,4,0,0,68,38,1,1
764,34,3,20413,9,12,4,11,1,4,0,0,54,38,1,1
765,15,3,17647,0,5,5,7,4,4,0,0,41,38,0,0
766,14,6,18273,15,9,3,7,2,4,0,0,39,38,0,1
767,5,3,7873,15,9,2,11,5,4,0,0,29,10,0,0
768,30,5,4378,9,12,0,11,1,4,0,0,49,38,0,0
769,15,3,11475,11,8,4,6,1,4,0,0,39,38,0,1
770,9,3,9540,15,9,4,4,1,4,0,0,37,38,0,0
771,20,3,19051,4,2,5,4,1,4,0,0,31,12,0,1
772,14,3,15900,11,8,0,2,4,4,0,0,54,38,0,1
773,20,3,17519,8,10,2,12,5,4,0,0,23,38,1,0
774,38,3,5249,11,8,4,11,1,4,0,0,37,38,0,1
775,6,1,17604,8,10,0,12,1,4,0,0,55,38,0,1
776,19,3,1609,15,9,0,0,4,4,0,0,39,38,0,0
777,17,3,2508,12,13,2,9,0,4,0,0,39,38,0,1
778,26,3,14842,9,12,2,11,0,4,0,0,49,38,1,1
779,37,3,17464,15,9,4,12,1,4,0,0,39,38,0,1
780,26,6,7516,15,9,2,2,0,4,0,0,39,38,0,1
781,11,3,12367,8,10,4,6,1,4,0,31,41,38,0,0
782,23,3,6385,8,10,2,3,0,4,0,0,49,38,1,1
783,24,5,1495,15,9,2,3,0,4,0,0,59,38,0,1
784,23,3,15509,9,12,4,11,1,3,0,0,54,38,1,0
785,25,3,9386,15,9,0,0,1,2,0,0,37,38,0,0
786,44,5,890,11,8,2,4,0,4,0,73,49,38,0,1
787,1,3,15123,2,7,4,6,3,4,0,0,29,38,0,1
788,42,3,11871,11,8,2,7,0,4,0,0,15,38,0,1
789,4,3,7734,11,8,4,7,1,4,6,0,39,38,0,0
790,31,3,4030,8,10,2,12,0,4,0,0,49,38,1,1
791,24,4,541,9,12,2,12,0,4,0,0,39,38,0,1
792,1,3,12307,15,9,4,7,3,4,0,0,32,38,0,1
793,6,3,13730,11,8,4,11,1,4,36,0,39,38,0,0
794,43,3,497,11,8,2,13,0,4,0,0,59,38,1,1
795,5,3,8714,15,9,4,7,2,2,0,0,19,38,0,1
796,44,3,6253,11,8,2,6,0,4,0,0,39,38,0,1
797,8,3,18757,11,8,4,6,1,2,0,0,39,38,0,1
798,29,3,3299,12,13,4,12,1,4,0,0,34,38,1,1
799,26,3,17271,9,12,2,3,0,4,0,47,39,8,1,1
800,26,3,8094,7,11,0,2,1,4,0,0,39,38,0,1
801,7,3,4364,11,8,4,7,3,2,0,34,29,38,0,1
802,51,5,18722,1,6,4,4,4,4,0,0,19,38,0,1
803,14,3,1591,11,8,0,0,4,4,0,0,37,38,0,0
804,0,3,12072,1,6,4,11,3,4,0,0,19,38,0,0
805,15,3,15111,11,8,2,2,0,4,79,0,47,38,1,1
806,33,3,88,12,13,3,7,2,4,0,0,39,38,0,1
807,16,3,9416,9,12,2,9,0,4,50,0,46,38,1,1
808,47,3,17105,9,12,2,9,0,4,0,0,39,38,1,1
809,3,3,6910,11,8,4,13,3,4,0,0,29,38,0,1
810,13,3,11820,11,8,5,7,3,4,0,0,35,38,0,0
811,5,3,14396,15,9,4,7,3,2,0,0,39,38,0,1
812,26,3,3458,15,9,0,3,1,4,0,0,44,38,0,1
813,5,3,6811,15,9,4,0,3,4,0,0,39,38,0,1
814,0,3,578,0,5,4,4,3,4,0,0,19,38,0,1
815,30,5,3412,11,8,2,7,5,4,0,0,72,21,0,0
816,24,3,16378,8,10,4,9,1,4,0,0,59,38,0,0
817,39,3,11230,15,9,2,2,0,4,0,0,49,38,1,1
818,47,3,9414,11,8,2,13,0,4,0,0,44,38,0,1
819,30,3,11784,11,8,2,13,0,4,0,0,49,38,1,1
820,31,3,9139,8,10,4,0,4,4,0,0,39,38,0,1
821,14,3,9603,12,13,4,9,1,4,0,0,45,38,0,0
822,12,3,8084,8,10,4,12,3,4,0,0,39,38,0,1
823,13,3,6276,11,8,6,0,1,4,0,0,39,38,0,0
824,15,3,4726,11,8,2,3,0,4,0,32,59,38,0,1
825,40,3,717,11,8,6,13,4,4,0,6,41,38,1,1
826,45,3,9863,11,8,6,7,1,4,0,0,39,38,0,0
827,22,3,21576,11,8,5,6,4,4,0,0,23,38,0,0
828,26,3,15236,15,9,4,0,1,4,0,0,24,38,0,1
829,7,4,8993,9,12,4,11,3,4,0,0,39,38,0,1
830,25,3,16557,1,6,2,7,0,4,0,0,14,38,0,1
831,36,3,12113,15,9,2,0,5,4,68,0,39,38,1,0
832,9,3,17511,15,9,4,5,3,4,0,0,39,38,0,1
833,56,5,10239,11,8,2,3,0,4,0,0,39,38,0,1
834,55,3,315,1,6,6,7,1,4,0,0,23,38,0,0
835,38,3,4300,11,8,2,6,0,4,0,0,39,38,0,1
836,8,3,21316,11,8,0,0,1,4,0,0,39,38,0,1
837,24,3,10563,9,12,0,9,1,4,0,0,49,38,1,0
838,7,3,18898,9,12,4,3,1,4,0,0,49,38,0,1
839,46,3,3070,11,8,6,4,1,4,0,0,5,38,0,1
840,0,3,12523,1,6,4,11,3,4,0,0,19,38,0,1
