Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Target
2/4/2009,03:47:00,0.286,0.0,244.47,1.2,0.0
30/5/2009,08:32:00,1.864,0.0,238.56,8.2,18.0
13/3/2008,09:53:00,1.374,0.052,240.64,5.6,18.0
21/4/2009,21:06:00,1.91,0.06,240.44,7.8,0.0
27/12/2006,16:02:00,0.246,0.062,246.14,1.0,0.0
17/2/2009,01:57:00,0.206,0.056,244.05,0.8,0.0
28/3/2007,00:53:00,0.222,0.0,242.16,1.0,0.0
16/5/2008,04:30:00,0.288,0.114,239.9,1.2,1.0
21/3/2008,08:58:00,1.622,0.05,237.92,6.8,17.0
19/5/2009,01:53:00,0.318,0.074,240.7,1.4,1.0
26/8/2009,10:43:00,1.43,0.318,240.9,6.0,19.0
19/5/2008,16:26:00,0.268,0.142,240.95,1.2,1.0
22/8/2010,11:54:00,0.218,0.0,241.18,1.0,0.0
2/4/2007,20:21:00,2.656,0.35,237.12,11.2,20.0
29/1/2009,23:39:00,0.234,0.0,246.97,1.0,0.0
4/9/2010,04:05:00,0.356,0.196,241.76,1.6,0.0
24/8/2009,22:30:00,0.662,0.0,243.46,2.8,1.0
10/6/2007,08:01:00,0.306,0.242,240.3,1.6,1.0
6/11/2008,23:00:00,0.884,0.318,240.97,3.8,2.0
17/12/2007,21:16:00,2.25,0.052,241.91,9.2,0.0
30/10/2010,18:01:00,1.632,0.074,244.46,6.6,19.0
2/6/2008,09:04:00,1.524,0.0,230.05,6.6,18.0
26/10/2010,00:42:00,0.328,0.0,242.26,1.4,0.0
15/4/2009,18:28:00,0.804,0.442,241.94,3.8,1.0
15/5/2007,23:40:00,1.416,0.108,237.99,5.8,17.0
20/6/2009,20:03:00,0.406,0.224,243.39,1.8,1.0
16/9/2009,20:36:00,2.276,0.06,236.54,9.6,19.0
6/12/2007,23:53:00,4.044,0.0,241.25,16.6,39.0
29/12/2007,14:43:00,1.53,0.172,245.27,6.2,19.0
4/11/2007,12:06:00,0.298,0.102,239.77,1.2,0.0
20/9/2008,17:24:00,1.312,0.13,240.45,5.4,18.0
15/3/2008,20:30:00,1.142,0.054,240.15,4.8,0.0
14/4/2007,22:13:00,0.22,0.0,243.14,1.0,0.0
15/1/2010,12:32:00,1.492,0.068,243.45,6.0,19.0
26/12/2006,12:16:00,2.482,0.224,239.42,10.4,20.0
29/1/2010,22:30:00,0.236,0.0,243.15,1.0,0.0
14/2/2010,16:15:00,1.964,0.294,244.02,8.0,20.0
22/4/2009,18:13:00,0.514,0.23,239.17,2.4,3.0
10/4/2007,07:44:00,0.292,0.092,242.01,1.2,0.0
22/12/2009,19:11:00,2.62,0.074,244.16,10.6,18.0
4/10/2008,16:17:00,1.464,0.25,242.63,6.2,4.0
28/2/2010,08:35:00,0.532,0.098,242.19,2.2,0.0
28/11/2009,23:31:00,1.496,0.05,241.73,6.2,18.0
4/2/2008,17:25:00,0.304,0.088,239.89,1.2,1.0
11/7/2009,04:08:00,0.18,0.0,243.79,0.8,1.0
2/3/2007,06:33:00,0.316,0.128,242.2,1.4,0.0
28/7/2009,00:13:00,0.236,0.134,244.46,1.0,2.0
12/12/2007,04:18:00,0.292,0.076,245.34,1.2,0.0
4/5/2009,05:30:00,0.358,0.082,240.26,1.4,1.0
28/4/2008,18:46:00,0.324,0.096,239.94,1.4,3.0
9/3/2007,22:33:00,1.554,0.222,242.54,6.4,20.0
30/8/2008,02:35:00,0.272,0.292,239.7,1.6,2.0
3/8/2007,11:51:00,1.196,0.0,231.77,5.0,17.0
28/7/2009,13:22:00,0.27,0.134,243.17,1.2,1.0
16/3/2009,05:17:00,0.222,0.0,242.74,1.0,0.0
24/7/2010,17:26:00,0.316,0.2,238.98,1.6,2.0
18/1/2008,01:39:00,0.322,0.052,241.76,1.4,0.0
25/3/2010,21:43:00,1.928,0.0,238.05,8.0,18.0
13/5/2010,10:36:00,1.702,0.29,238.82,7.2,20.0
31/10/2009,18:27:00,1.712,0.286,238.81,7.2,18.0
3/10/2007,05:26:00,0.276,0.06,240.48,1.2,1.0
15/6/2007,09:45:00,0.342,0.352,240.18,2.0,1.0
10/1/2009,12:46:00,0.544,0.048,244.86,2.2,0.0
9/5/2010,20:50:00,3.82,0.218,236.12,16.2,55.0
29/9/2010,01:30:00,0.654,0.0,241.29,2.6,1.0
23/10/2008,09:37:00,1.324,0.0,242.06,5.4,18.0
21/6/2007,15:56:00,0.22,0.14,243.84,1.0,0.0
29/1/2009,04:01:00,0.412,0.19,246.75,1.8,0.0
15/7/2008,06:33:00,1.384,0.236,239.76,5.8,19.0
22/8/2009,22:21:00,2.082,0.364,241.77,8.6,20.0
23/7/2007,23:01:00,0.116,0.0,235.87,0.6,0.0
14/3/2010,23:40:00,0.572,0.144,241.86,2.4,1.0
21/3/2010,00:28:00,0.218,0.0,241.18,1.0,0.0
6/9/2007,06:55:00,1.966,0.192,237.18,8.2,18.0
30/12/2009,13:19:00,4.668,0.546,237.83,19.8,67.0
17/4/2007,02:11:00,0.29,0.128,239.25,1.4,0.0
7/2/2009,09:44:00,1.256,0.064,238.93,5.2,17.0
10/4/2009,16:19:00,0.444,0.232,244.13,2.0,1.0
23/4/2008,19:53:00,1.508,0.092,240.39,6.2,19.0
20/5/2010,06:45:00,0.51,0.19,242.94,2.2,0.0
25/1/2008,02:42:00,0.328,0.0,244.61,1.4,0.0
4/3/2007,08:06:00,0.318,0.12,242.03,1.4,0.0
3/8/2008,06:10:00,0.94,0.208,237.8,4.0,14.0
14/8/2007,01:49:00,0.174,0.098,237.3,0.8,0.0
30/4/2007,16:52:00,0.218,0.056,236.18,1.0,0.0
14/2/2009,03:28:00,0.404,0.2,243.2,1.8,0.0
21/2/2008,08:37:00,3.392,0.206,237.56,14.6,20.0
27/6/2010,19:31:00,0.312,0.218,239.53,1.6,2.0
9/6/2008,05:04:00,0.274,0.12,241.31,1.2,1.0
4/9/2007,09:10:00,2.598,0.188,237.71,10.8,39.0
27/4/2008,02:26:00,0.376,0.15,240.45,1.6,0.0
4/8/2007,22:24:00,0.332,0.12,234.84,1.4,0.0
14/5/2008,04:44:00,0.328,0.228,241.1,1.6,0.0
13/7/2009,08:11:00,0.202,0.106,242.98,0.8,0.0
22/2/2007,23:10:00,4.148,0.0,238.47,17.4,54.0
25/2/2008,10:22:00,0.284,0.072,237.91,1.2,0.0
9/6/2009,20:40:00,2.768,0.204,241.64,11.8,20.0
31/5/2007,06:11:00,0.298,0.056,235.35,1.2,1.0
28/6/2007,06:49:00,0.224,0.096,238.52,1.0,0.0
19/11/2007,18:32:00,1.942,0.17,240.32,8.0,0.0
17/8/2009,17:16:00,1.064,0.382,242.68,4.6,12.0
6/6/2009,12:18:00,0.352,0.098,240.2,1.6,1.0
22/5/2010,07:28:00,1.792,0.0,240.35,7.4,18.0
1/5/2009,09:17:00,1.856,0.0,238.66,8.2,18.0
24/5/2009,09:29:00,1.458,0.182,237.36,6.2,18.0
7/9/2009,00:30:00,0.21,0.096,243.23,0.8,0.0
25/11/2009,09:23:00,1.448,0.188,240.32,6.0,19.0
5/11/2008,14:03:00,3.468,0.0,241.43,14.4,51.0
9/6/2010,13:51:00,3.902,0.162,240.45,16.4,58.0
30/3/2008,18:30:00,2.866,0.13,238.69,12.0,20.0
31/10/2010,03:17:00,2.07,0.046,245.15,8.4,0.0
19/7/2008,22:05:00,0.81,0.168,238.09,3.4,0.0
13/12/2009,19:35:00,2.808,0.116,240.83,11.6,19.0
31/10/2007,05:53:00,0.218,0.0,243.56,0.8,0.0
15/2/2010,06:55:00,1.832,0.0,238.06,7.6,18.0
8/3/2008,09:24:00,0.322,0.0,242.01,1.4,0.0
4/11/2007,01:45:00,0.286,0.094,240.6,1.2,2.0
4/5/2007,22:45:00,2.062,0.076,238.24,9.4,31.0
23/1/2007,10:40:00,0.21,0.0,241.78,0.8,0.0
8/7/2008,02:01:00,0.862,0.206,236.74,3.6,11.0
10/9/2007,07:43:00,2.054,0.0,238.94,8.6,18.0
9/2/2009,02:55:00,0.44,0.238,248.04,2.0,1.0
23/2/2008,23:33:00,1.374,0.0,244.15,5.6,19.0
11/1/2009,15:57:00,0.546,0.0,249.58,2.2,0.0
30/10/2007,00:10:00,0.442,0.29,241.44,2.2,1.0
28/1/2010,06:58:00,1.226,0.0,240.35,5.0,1.0
6/5/2008,06:39:00,0.26,0.0,242.15,1.0,0.0
23/9/2007,02:31:00,0.268,0.21,239.5,1.4,1.0
14/1/2010,18:24:00,0.218,0.0,241.18,1.0,0.0
15/7/2009,10:05:00,0.222,0.068,240.36,1.0,1.0
18/11/2007,16:18:00,0.956,0.0,244.74,3.8,2.0
18/10/2008,19:11:00,2.856,0.074,229.67,12.4,17.0
14/2/2010,12:53:00,1.36,0.072,243.53,5.6,19.0
6/9/2010,17:11:00,1.34,0.052,239.87,5.6,18.0
5/5/2009,14:04:00,1.502,0.124,238.6,6.2,16.0
19/8/2007,08:53:00,0.2,0.128,239.4,1.0,0.0
12/3/2010,00:06:00,1.462,0.102,242.6,6.0,19.0
18/12/2008,13:57:00,1.396,0.1,241.54,5.8,18.0
15/7/2007,20:41:00,0.756,0.328,242.33,3.4,1.0
1/5/2008,20:24:00,0.406,0.214,240.63,1.8,1.0
16/12/2008,02:12:00,0.278,0.0,247.63,1.2,0.0
15/1/2008,10:54:00,1.708,0.054,241.91,7.0,18.0
23/10/2010,20:30:00,1.652,0.0,243.53,6.8,1.0
5/11/2007,15:01:00,0.302,0.0,241.96,1.2,1.0
19/8/2010,20:24:00,0.218,0.0,241.18,1.0,0.0
22/12/2006,12:07:00,2.828,0.368,237.56,12.0,39.0
9/2/2007,21:35:00,1.53,0.238,240.19,6.4,0.0
3/2/2010,07:41:00,2.326,0.202,238.24,9.8,19.0
27/6/2010,11:20:00,0.576,0.244,241.69,2.6,2.0
3/6/2008,12:33:00,0.464,0.058,232.0,2.4,1.0
13/10/2010,13:52:00,2.074,0.304,241.31,8.6,30.0
6/7/2008,07:39:00,0.138,0.0,241.26,0.6,1.0
1/4/2007,02:07:00,1.686,0.0,242.3,7.0,18.0
14/3/2009,06:23:00,0.322,0.092,243.18,1.4,0.0
29/6/2010,17:18:00,0.752,0.322,240.25,3.4,2.0
31/5/2008,19:54:00,1.608,0.182,240.64,6.8,19.0
7/4/2008,08:45:00,1.488,0.0,241.01,6.2,20.0
17/9/2008,09:54:00,1.276,0.108,236.76,5.4,18.0
11/2/2009,06:55:00,2.23,0.114,241.51,9.2,19.0
11/11/2010,03:54:00,0.374,0.108,245.27,1.6,1.0
20/6/2010,12:40:00,1.44,0.0,239.02,6.0,18.0
18/2/2008,13:47:00,1.448,0.196,240.04,6.0,18.0
15/6/2008,22:27:00,0.792,0.138,240.91,3.2,0.0
10/11/2007,01:45:00,0.322,0.106,243.05,1.4,0.0
11/6/2009,08:34:00,1.534,0.184,237.91,6.4,18.0
15/7/2009,03:23:00,0.254,0.072,243.02,1.2,1.0
31/12/2009,09:47:00,2.068,0.08,239.52,8.6,25.0
16/7/2008,20:27:00,0.72,0.328,243.03,3.6,8.0
11/1/2008,11:44:00,1.472,0.052,239.33,6.0,18.0
7/3/2010,15:34:00,0.754,0.16,242.83,3.0,1.0
21/2/2010,20:10:00,2.66,0.056,239.39,11.0,18.0
30/8/2007,05:51:00,0.138,0.0,242.55,0.6,0.0
31/8/2007,10:24:00,1.28,0.114,237.87,5.4,18.0
28/12/2009,11:06:00,1.442,0.084,242.11,5.8,19.0
12/9/2010,07:39:00,0.306,0.19,244.23,1.6,2.0
20/11/2010,00:10:00,0.396,0.232,247.01,1.8,1.0
21/12/2009,06:02:00,0.22,0.0,252.26,0.8,0.0
29/1/2008,23:31:00,1.896,0.126,245.32,7.8,0.0
27/8/2009,06:52:00,0.386,0.232,243.01,1.8,2.0
31/3/2010,13:36:00,3.6,0.17,240.87,15.0,52.0
21/4/2009,11:25:00,1.568,0.196,237.76,6.6,18.0
30/10/2010,05:23:00,0.37,0.124,244.53,1.6,1.0
14/7/2010,03:49:00,0.282,0.114,240.29,1.2,0.0
19/7/2007,10:04:00,0.29,0.216,235.29,1.4,1.0
17/6/2007,06:29:00,0.176,0.086,240.63,0.8,1.0
24/4/2008,23:37:00,1.348,0.0,243.4,5.4,19.0
20/6/2008,13:27:00,1.89,0.082,240.02,7.8,29.0
21/10/2008,14:37:00,0.332,0.0,245.36,1.4,0.0
13/11/2009,03:55:00,0.404,0.186,241.31,1.8,1.0
11/12/2007,14:14:00,2.88,0.094,240.01,12.6,36.0
26/10/2010,18:50:00,0.322,0.058,240.71,1.4,1.0
5/9/2008,20:03:00,1.62,0.108,238.74,6.8,18.0
28/2/2009,01:25:00,0.358,0.106,244.05,1.6,0.0
29/12/2008,19:27:00,0.286,0.068,246.15,1.2,0.0
3/3/2010,08:16:00,1.354,0.0,240.74,5.6,19.0
7/2/2007,07:50:00,4.416,0.088,238.41,18.6,19.0
24/1/2007,06:23:00,2.338,0.0,243.3,9.6,0.0
16/11/2009,22:11:00,2.084,0.0,236.21,8.8,2.0
16/4/2009,14:37:00,0.318,0.0,244.36,1.4,1.0
26/6/2010,00:27:00,0.228,0.104,241.68,1.0,2.0
2/11/2007,23:15:00,0.292,0.1,241.9,1.2,2.0
19/6/2009,15:56:00,0.234,0.118,241.43,1.0,1.0
17/2/2008,23:33:00,0.378,0.118,244.3,1.6,0.0
24/8/2007,15:07:00,1.622,0.266,241.06,6.8,23.0
11/7/2010,12:59:00,1.34,0.456,238.77,5.8,14.0
27/8/2008,15:21:00,0.328,0.38,241.44,2.0,2.0
20/9/2009,20:43:00,3.232,0.29,237.79,13.6,20.0
8/11/2010,20:26:00,2.458,0.0,234.52,10.4,17.0
26/2/2010,10:31:00,0.984,0.066,239.85,4.0,1.0
18/10/2010,13:20:00,1.78,0.238,240.55,7.4,20.0
12/11/2007,16:52:00,1.358,0.08,237.75,5.6,18.0
18/7/2008,13:16:00,0.512,0.0,240.86,2.0,1.0
2/11/2008,23:02:00,1.538,0.066,240.95,6.4,19.0
11/10/2010,16:41:00,0.442,0.186,240.28,2.0,1.0
14/8/2008,15:11:00,0.17,0.142,241.71,0.8,2.0
15/9/2008,04:13:00,1.048,0.198,241.12,4.4,12.0
18/10/2010,03:26:00,0.348,0.1,243.61,1.4,1.0
15/10/2010,07:10:00,1.946,0.0,241.69,8.0,19.0
16/10/2009,10:47:00,1.446,0.168,238.97,6.0,18.0
6/5/2007,10:00:00,0.314,0.0,234.72,1.6,0.0
30/8/2007,18:51:00,2.798,0.342,237.7,11.8,40.0
9/9/2007,06:49:00,0.122,0.0,240.04,0.6,0.0
29/9/2010,12:22:00,0.29,0.074,241.54,1.4,1.0
5/12/2009,22:40:00,2.44,0.17,242.78,10.0,20.0
9/6/2008,06:47:00,0.872,0.0,239.74,6.6,1.0
18/5/2007,14:24:00,1.456,0.0,234.72,6.2,20.0
5/4/2007,04:20:00,0.392,0.228,241.94,1.8,1.0
14/6/2010,05:51:00,0.372,0.234,242.4,1.8,1.0
25/9/2010,05:54:00,0.218,0.0,241.18,1.0,0.0
30/5/2007,11:55:00,1.508,0.152,234.83,6.4,17.0
8/8/2010,07:44:00,0.258,0.126,242.81,1.2,1.0
21/7/2010,06:10:00,0.34,0.252,243.73,1.6,1.0
1/10/2007,22:21:00,2.55,0.212,240.05,10.6,18.0
21/10/2008,16:40:00,0.49,0.202,242.0,2.2,1.0
13/4/2007,18:02:00,0.288,0.1,238.84,1.2,1.0
18/2/2010,08:37:00,1.778,0.092,241.64,7.2,18.0
1/4/2010,06:08:00,0.336,0.0,242.23,1.4,1.0
21/3/2007,11:48:00,1.73,0.244,238.19,7.2,17.0
14/8/2010,04:48:00,0.372,0.162,242.11,2.0,4.0
28/3/2008,17:35:00,0.28,0.0,240.82,1.2,0.0
26/3/2007,08:59:00,1.912,0.136,239.23,8.0,18.0
14/5/2007,06:11:00,0.202,0.0,237.02,1.0,0.0
21/6/2009,12:45:00,0.252,0.114,243.46,1.2,1.0
2/1/2007,02:48:00,0.464,0.16,246.72,2.0,0.0
4/6/2009,11:09:00,0.206,0.08,238.59,0.8,1.0
9/7/2007,02:24:00,0.234,0.116,241.96,1.0,0.0
7/1/2007,11:21:00,0.482,0.0,240.32,3.0,1.0
29/9/2009,17:46:00,0.552,0.074,241.61,2.2,0.0
30/5/2010,12:34:00,0.412,0.084,241.76,2.0,1.0
30/3/2007,06:43:00,1.168,0.272,243.06,5.0,1.0
22/8/2007,07:20:00,0.178,0.106,240.92,0.8,0.0
10/7/2010,05:09:00,0.326,0.186,239.91,1.6,0.0
25/3/2010,14:58:00,0.42,0.258,246.11,2.0,2.0
28/11/2008,16:31:00,1.892,0.0,243.48,7.8,18.0
14/7/2010,18:13:00,0.318,0.0,241.34,1.4,1.0
28/10/2008,22:02:00,3.014,0.298,236.74,12.8,18.0
7/1/2007,09:41:00,0.458,0.35,244.74,2.4,2.0
4/2/2007,13:12:00,3.992,0.396,236.36,16.8,56.0
19/8/2008,18:48:00,0.08,0.0,240.72,0.2,0.0
24/1/2009,01:16:00,0.362,0.106,244.19,1.6,0.0
8/8/2007,06:51:00,0.174,0.094,236.85,0.8,0.0
14/1/2010,09:30:00,0.218,0.0,241.18,1.0,0.0
5/6/2009,20:02:00,0.522,0.328,240.42,2.6,3.0
17/1/2009,13:40:00,3.826,0.0,240.6,15.8,56.0
6/4/2007,11:47:00,1.308,0.0,239.14,5.4,17.0
1/9/2008,04:16:00,0.164,0.0,241.07,0.8,1.0
12/7/2010,17:25:00,1.502,0.332,240.83,6.4,19.0
7/1/2008,05:08:00,1.392,0.056,240.48,5.8,19.0
13/12/2009,16:27:00,2.288,0.41,241.72,9.6,21.0
9/6/2008,02:04:00,0.178,0.0,240.19,0.8,1.0
3/8/2009,23:35:00,0.138,0.0,243.17,0.6,1.0
15/12/2007,02:36:00,0.328,0.124,245.87,1.4,0.0
3/10/2007,09:31:00,2.424,0.068,236.4,10.2,37.0
14/5/2009,13:22:00,0.378,0.104,239.97,1.6,0.0
18/1/2007,22:04:00,1.43,0.12,238.22,6.0,18.0
1/5/2008,01:58:00,0.318,0.096,239.99,1.4,1.0
13/3/2009,03:54:00,1.346,0.0,242.91,5.4,18.0
22/10/2009,01:10:00,0.416,0.212,241.9,1.8,2.0
15/4/2009,01:55:00,0.436,0.0,240.52,1.8,0.0
26/7/2007,01:20:00,0.246,0.108,234.02,1.2,0.0
20/3/2007,18:01:00,0.296,0.0,241.93,1.4,0.0
25/11/2010,01:51:00,0.326,0.088,243.43,1.4,0.0
14/7/2010,11:05:00,0.352,0.104,240.99,1.6,1.0
22/3/2007,21:20:00,2.868,0.058,233.99,12.2,17.0
7/2/2008,20:30:00,2.8,0.0,235.74,11.8,17.0
21/6/2009,01:59:00,0.234,0.0,239.46,1.0,1.0
13/11/2008,16:11:00,0.268,0.05,243.96,1.2,0.0
24/1/2008,23:23:00,1.314,0.088,244.42,5.4,1.0
24/10/2008,00:17:00,0.332,0.082,243.49,1.4,2.0
12/1/2009,20:28:00,2.0,0.114,242.65,8.2,2.0
17/7/2010,23:23:00,1.176,0.492,239.71,5.4,13.0
5/6/2008,19:19:00,0.324,0.088,236.43,1.4,1.0
20/9/2007,21:19:00,2.684,0.174,238.22,11.2,17.0
9/4/2008,18:56:00,0.272,0.0,239.79,1.2,1.0
11/3/2010,00:38:00,0.36,0.116,243.95,1.6,1.0
17/4/2010,12:24:00,1.322,0.244,240.01,6.8,10.0
16/10/2010,16:39:00,0.248,0.0,242.11,1.0,0.0
21/11/2007,21:20:00,2.568,0.076,239.9,10.6,20.0
9/1/2007,08:45:00,1.56,0.334,240.67,6.6,20.0
22/5/2008,22:52:00,1.472,0.162,241.77,6.2,0.0
1/1/2008,08:54:00,1.392,0.11,242.87,5.6,0.0
12/10/2008,21:06:00,2.174,0.104,236.05,9.2,1.0
13/6/2009,06:02:00,0.218,0.0,241.18,1.0,0.0
25/5/2010,12:07:00,1.334,0.11,239.4,5.6,18.0
11/6/2008,14:32:00,0.236,0.106,241.22,1.0,1.0
27/9/2010,12:51:00,0.218,0.0,241.18,1.0,0.0
19/2/2008,01:37:00,0.248,0.0,239.67,1.0,0.0
3/11/2010,04:45:00,0.276,0.0,250.0,1.2,0.0
9/8/2008,09:40:00,0.08,0.0,239.55,0.2,1.0
17/6/2007,08:36:00,0.284,0.218,240.4,1.4,1.0
2/3/2008,03:10:00,0.294,0.096,242.89,1.2,1.0
5/4/2009,13:16:00,1.596,0.274,241.47,6.6,18.0
28/10/2010,17:25:00,1.648,0.0,247.25,6.6,19.0
5/6/2007,02:26:00,0.266,0.076,235.92,1.2,0.0
11/10/2010,08:28:00,1.578,0.284,240.74,6.6,20.0
11/6/2010,19:30:00,1.52,0.388,241.1,7.4,15.0
25/2/2008,17:11:00,0.324,0.104,239.77,1.4,0.0
8/2/2007,15:53:00,0.588,0.0,245.69,2.4,0.0
25/8/2010,20:14:00,0.564,0.0,241.96,2.4,1.0
28/9/2009,02:45:00,0.316,0.232,242.27,1.6,2.0
28/12/2009,23:37:00,0.492,0.324,246.99,2.4,3.0
22/8/2007,07:39:00,0.28,0.142,243.25,1.4,0.0
26/8/2009,07:20:00,1.616,0.338,238.75,6.8,21.0
4/8/2010,03:53:00,0.32,0.212,240.91,1.6,2.0
5/7/2010,18:37:00,0.178,0.0,244.05,0.8,1.0
15/11/2007,06:04:00,0.272,0.0,241.38,1.2,0.0
14/1/2007,13:08:00,0.318,0.118,240.56,1.4,0.0
2/7/2010,16:28:00,0.708,0.192,239.19,3.0,2.0
29/7/2008,15:47:00,0.414,0.0,241.41,2.0,1.0
10/4/2009,07:14:00,1.986,0.32,240.5,8.2,20.0
22/3/2007,21:13:00,5.224,0.076,230.39,23.6,10.0
14/7/2008,23:43:00,0.282,0.13,242.51,1.2,0.0
23/2/2009,03:42:00,1.49,0.208,244.09,6.0,1.0
17/6/2007,16:03:00,2.856,0.144,240.46,11.8,36.0
27/10/2008,08:42:00,0.304,0.072,238.75,1.2,0.0
2/1/2009,04:12:00,0.334,0.086,248.15,1.4,0.0
13/10/2007,11:15:00,0.322,0.074,238.06,1.4,0.0
27/6/2010,03:58:00,0.222,0.104,239.18,1.0,1.0
16/12/2008,02:37:00,0.382,0.114,247.58,1.6,0.0
15/1/2007,13:11:00,0.53,0.15,241.06,2.4,0.0
18/5/2008,01:25:00,1.234,0.3,240.78,5.2,3.0
12/5/2008,14:44:00,1.41,0.17,240.01,5.8,19.0
5/10/2009,23:31:00,0.396,0.132,245.25,1.6,4.0
5/3/2009,18:58:00,2.016,0.194,236.47,8.6,0.0
13/2/2008,12:26:00,0.386,0.108,242.27,1.6,1.0
25/2/2010,18:28:00,1.938,0.09,241.42,8.0,20.0
21/5/2007,11:26:00,1.304,0.066,231.84,5.6,17.0
29/4/2010,07:51:00,1.388,0.0,239.73,5.8,18.0
3/1/2008,03:11:00,0.386,0.118,248.3,1.6,0.0
5/11/2009,13:28:00,0.33,0.06,240.38,1.4,1.0
27/5/2009,12:56:00,1.466,0.0,232.16,6.2,17.0
22/9/2007,02:57:00,0.13,0.0,239.23,0.6,1.0
24/11/2008,14:00:00,2.416,0.076,241.91,10.0,18.0
25/10/2010,13:30:00,0.33,0.062,241.26,1.4,1.0
24/3/2008,03:37:00,1.374,0.0,247.17,5.4,19.0
1/1/2007,09:23:00,3.398,0.0,238.6,14.2,18.0
14/4/2010,11:30:00,1.596,0.162,241.31,6.6,22.0
16/4/2009,23:57:00,1.404,0.07,239.43,5.8,1.0
6/5/2007,11:24:00,0.434,0.08,234.68,2.2,0.0
25/2/2010,10:41:00,1.53,0.0,240.29,6.2,18.0
12/4/2009,05:12:00,0.336,0.102,242.28,1.4,3.0
7/9/2008,03:36:00,0.24,0.094,241.7,1.0,1.0
11/2/2010,01:36:00,0.252,0.056,245.78,1.0,0.0
27/7/2010,17:53:00,0.156,0.0,241.52,0.6,1.0
10/5/2008,21:03:00,1.782,0.456,239.83,7.6,19.0
27/9/2009,14:05:00,1.574,0.104,240.34,6.4,19.0
30/6/2008,00:03:00,1.786,0.112,239.63,7.4,18.0
22/1/2007,22:36:00,1.564,0.0,244.74,6.4,0.0
16/12/2007,14:00:00,1.59,0.056,244.5,6.6,19.0
17/2/2009,21:30:00,0.308,0.062,242.07,1.2,0.0
26/9/2009,22:11:00,0.212,0.0,243.64,0.8,1.0
26/4/2007,21:49:00,1.614,0.178,232.79,7.0,0.0
11/4/2009,17:07:00,0.538,0.422,243.15,2.8,0.0
22/9/2010,18:25:00,2.776,0.522,239.75,12.6,39.0
4/5/2007,15:14:00,0.244,0.0,236.97,1.2,0.0
7/2/2009,11:11:00,4.292,0.314,236.67,18.2,56.0
17/9/2008,02:38:00,0.23,0.112,244.11,1.0,1.0
30/10/2009,02:40:00,0.334,0.08,244.51,1.4,1.0
9/9/2007,17:00:00,0.434,0.0,240.73,2.2,0.0
17/10/2008,15:46:00,0.386,0.0,239.49,1.6,1.0
30/12/2007,19:19:00,3.636,0.422,235.68,16.2,44.0
8/6/2009,02:56:00,0.43,0.234,241.5,2.0,2.0
10/2/2008,16:48:00,0.608,0.1,240.04,2.6,0.0
12/9/2008,18:55:00,1.542,0.062,239.28,6.4,12.0
2/3/2007,07:24:00,0.222,0.0,243.57,0.8,0.0
17/4/2010,09:41:00,1.416,0.048,237.37,5.8,17.0
8/8/2007,13:29:00,1.27,0.108,236.2,5.4,17.0
4/12/2009,02:26:00,0.434,0.132,245.33,2.0,0.0
15/4/2007,16:57:00,0.386,0.252,239.49,2.0,1.0
9/6/2009,00:24:00,1.468,0.208,242.1,6.0,18.0
8/10/2008,00:22:00,0.396,0.09,244.31,1.6,0.0
24/5/2007,18:07:00,0.414,0.212,237.34,2.0,2.0
23/4/2007,07:13:00,2.138,0.276,238.26,9.0,19.0
13/10/2009,10:51:00,1.456,0.194,240.7,6.0,19.0
23/10/2008,06:12:00,0.334,0.096,242.76,1.4,2.0
20/5/2009,14:15:00,0.464,0.202,241.69,2.2,2.0
13/12/2009,03:52:00,0.254,0.0,248.83,1.0,1.0
15/8/2010,18:00:00,1.46,0.136,239.96,6.2,19.0
18/12/2008,16:26:00,0.23,0.0,247.24,1.0,0.0
9/4/2009,01:47:00,0.362,0.122,243.26,1.6,1.0
5/3/2010,12:30:00,1.702,0.126,243.06,7.0,19.0
7/8/2010,23:39:00,0.322,0.218,239.98,1.6,1.0
10/4/2010,15:08:00,0.858,0.366,241.4,4.0,8.0
13/12/2009,09:03:00,1.776,0.0,242.31,7.2,19.0
7/4/2008,22:04:00,2.162,0.214,240.51,9.0,1.0
20/1/2010,10:29:00,1.94,0.22,242.13,8.0,21.0
8/10/2008,13:02:00,1.314,0.0,238.36,5.4,18.0
27/4/2009,11:08:00,0.398,0.132,240.06,1.8,1.0
25/1/2010,23:40:00,1.64,0.0,245.75,6.6,20.0
4/7/2007,03:20:00,0.35,0.21,241.06,1.6,1.0
27/10/2010,09:07:00,1.734,0.088,244.51,7.0,19.0
17/6/2010,15:53:00,0.332,0.192,240.25,1.6,1.0
8/5/2009,00:04:00,0.374,0.152,243.87,1.6,1.0
13/12/2009,02:32:00,0.354,0.138,247.29,1.4,1.0
4/11/2008,06:37:00,1.464,0.056,245.31,6.0,18.0
30/12/2008,22:34:00,0.394,0.072,242.82,1.6,0.0
15/8/2007,20:05:00,0.108,0.0,242.27,0.4,0.0
5/9/2009,18:16:00,0.652,0.408,242.28,3.2,1.0
31/3/2008,03:51:00,0.23,0.0,243.76,1.0,0.0
26/6/2008,22:42:00,0.222,0.0,241.12,1.0,1.0
8/2/2008,03:27:00,0.228,0.0,244.83,1.0,0.0
12/11/2007,21:18:00,2.226,0.144,239.7,9.4,10.0
28/10/2007,23:29:00,0.21,0.0,244.62,0.8,0.0
